Address:,USB0::0x0957::0x179B::MY54313431::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
Serial Number:,MY54313431,,-0.303125,-0.00520728703122586,-0.0251256278716028,
Firmware Version:,02.65.2021030741,,-0.30208333334,-0.00520728703122586,-0.0251256278716028,
Start Time:,2023-06-05 08:11:26.155,,-0.30104166668,-0.00520728703122586,-0.0251256278716028,
,,,-0.30000000002,-0.00533291517058387,-0.0251256278716028,
Analog Sample Count:,960,,-0.29895833336,-0.00533291517058387,-0.0251256278716028,
Function Sample Count:,0,,-0.2979166667,-0.00533291517058387,-0.0238693464780226,
Waveform Memory Sample Count:,0,,-0.29687500004,-0.00533291517058387,-0.0251256278716028,
Digital Sample Count:,0,,-0.29583333338,-0.00533291517058387,-0.0251256278716028,
,,,-0.29479166672,-0.00533291517058387,-0.0251256278716028,
Setup Text Information:,,,-0.29375000006,-0.00533291517058387,-0.0238693464780226,
ANALOG,,,-0.2927083334,-0.00533291517058387,-0.0263819092651829,
Channel 1,,,-0.29166666674,-0.00533291517058387,-0.0238693464780226,
Scale,50 mV/,,-0.29062500008,-0.00545854330994189,-0.0238693464780226,
Pos,36.25 mV,,-0.28958333342,-0.00545854330994189,-0.0251256278716028,
Coup,,,-0.28854166676,-0.00545854330994189,-0.0251256278716028,
BW,Off,,-0.2875000001,-0.00545854330994189,-0.0251256278716028,
Inv,Off,,-0.28645833344,-0.00545854330994189,-0.0251256278716028,
Imp,1M Ohm,,-0.28541666678,-0.00545854330994189,-0.0251256278716028,
Trace Label,1,,-0.28437500012,-0.00545854330994189,-0.0251256278716028,
Probe,1,,-0.28333333346,-0.0055841714492999,-0.0251256278716028,
Skew,0 s,,-0.2822916668,-0.0055841714492999,-0.0251256278716028,
,,,-0.28125000014,-0.0055841714492999,-0.0251256278716028,
Channel 2,,,-0.28020833348,-0.0055841714492999,-0.0263819092651829,
Scale,500 mV/,,-0.27916666682,-0.0055841714492999,-0.0238693464780226,
Pos,0 V,,-0.27812500016,-0.0055841714492999,-0.0263819092651829,
Coup,,,-0.2770833335,-0.0055841714492999,-0.0251256278716028,
BW,Off,,-0.27604166684,-0.00570979958865792,-0.0251256278716028,
Inv,Off,,-0.27500000018,-0.00570979958865792,-0.0263819092651829,
Imp,1M Ohm,,-0.27395833352,-0.00570979958865792,-0.0251256278716028,
Trace Label,2,,-0.27291666686,-0.00570979958865792,-0.0251256278716028,
Probe,1,,-0.2718750002,-0.00570979958865792,-0.0251256278716028,
Skew,0 s,,-0.27083333354,-0.00570979958865792,-0.0238693464780226,
,,,-0.26979166688,-0.00583542772801593,-0.0251256278716028,
MATH,,,-0.26875000022,-0.00583542772801593,-0.0238693464780226,
REFERENCE WAVEFORM,,,-0.26770833356,-0.00583542772801593,-0.0251256278716028,
TRIGGER,,,-0.2666666669,-0.00583542772801593,-0.0251256278716028,
Sweep Mode,AUTO,,-0.26562500024,-0.00583542772801593,-0.0251256278716028,
Coup,DC,,-0.26458333358,-0.00583542772801593,-0.0238693464780226,
Noise Rej,Off,,-0.26354166692,-0.00596105586737394,-0.0251256278716028,
HF Rej,Off,,-0.26250000026,-0.00596105586737394,-0.0251256278716028,
Holdoff,40.0 ns,,-0.2614583336,-0.00596105586737394,-0.0251256278716028,
Mode,GLIT,,-0.26041666694,-0.00596105586737394,-0.0251256278716028,
Source,CHAN1,,-0.25937500028,-0.00608668400673196,-0.0251256278716028,
Slope,POS,,-0.25833333362,-0.00608668400673196,-0.0251256278716028,
Level,-5.2 mV V,,-0.25729166696,-0.00608668400673196,-0.0251256278716028,
,,,-0.2562500003,-0.00608668400673196,-0.0251256278716028,
HORIZONTAL,,,-0.25520833364,-0.00608668400673196,-0.0251256278716028,
Mode,MAIN,,-0.25416666698,-0.00608668400673196,-0.0251256278716028,
Ref,CENT,,-0.25312500032,-0.00621231214608997,-0.0251256278716028,
Main Scale,100 ms/,,-0.25208333366,-0.00608668400673196,-0.0238693464780226,
Main Delay,197 ms,,-0.251041667,-0.00621231214608997,-0.0251256278716028,
,,,-0.25000000034,-0.00633794028544798,-0.0251256278716028,
ACQUISITION,,,-0.24895833368,-0.00621231214608997,-0.0251256278716028,
Mode,HRES,,-0.24791666702,-0.00633794028544798,-0.0251256278716028,
RealTime,On,,-0.24687500036,-0.00633794028544798,-0.0251256278716028,
Vectors,On,,-0.2458333337,-0.00633794028544798,-0.0238693464780226,
Persistence,Off,,-0.24479166704,-0.00633794028544798,-0.0238693464780226,
,,,-0.24375000038,-0.006463568424806,-0.0238693464780226,
,,,-0.24270833372,-0.006463568424806,-0.0251256278716028,
,,,-0.24166666706,-0.006463568424806,-0.0238693464780226,
,,,-0.2406250004,-0.006463568424806,-0.0251256278716028,
,,,-0.23958333374,-0.00658919656416401,-0.0251256278716028,
,,,-0.23854166708,-0.00658919656416401,-0.0251256278716028,
,,,-0.23750000042,-0.00658919656416401,-0.0238693464780226,
,,,-0.23645833376,-0.00671482470352203,-0.0251256278716028,
,,,-0.2354166671,-0.00671482470352203,-0.0238693464780226,
,,,-0.23437500044,-0.00671482470352203,-0.0251256278716028,
,,,-0.23333333378,-0.00684045284288004,-0.0251256278716028,
,,,-0.23229166712,-0.00671482470352203,-0.0251256278716028,
,,,-0.23125000046,-0.00684045284288004,-0.0251256278716028,
,,,-0.2302083338,-0.00684045284288004,-0.0238693464780226,
,,,-0.22916666714,-0.00696608098223805,-0.0251256278716028,
,,,-0.22812500048,-0.00696608098223805,-0.0251256278716028,
,,,-0.22708333382,-0.00696608098223805,-0.0251256278716028,
,,,-0.22604166716,-0.00709170912159607,-0.0251256278716028,
,,,-0.2250000005,-0.00709170912159607,-0.0251256278716028,
,,,-0.22395833384,-0.00709170912159607,-0.0251256278716028,
,,,-0.22291666718,-0.00709170912159607,-0.0251256278716028,
,,,-0.22187500052,-0.00721733726095408,-0.0251256278716028,
,,,-0.22083333386,-0.00721733726095408,-0.0263819092651829,
,,,-0.2197916672,-0.00721733726095408,-0.0263819092651829,
,,,-0.21875000054,-0.00721733726095408,-0.0251256278716028,
,,,-0.21770833388,-0.0073429654003121,-0.0263819092651829,
,,,-0.21666666722,-0.0073429654003121,-0.0238693464780226,
,,,-0.21562500056,-0.0073429654003121,-0.0263819092651829,
,,,-0.2145833339,-0.00746859353967011,-0.0251256278716028,
,,,-0.21354166724,-0.00746859353967011,-0.0263819092651829,
,,,-0.21250000058,-0.00746859353967011,-0.0251256278716028,
,,,-0.21145833392,-0.00746859353967011,-0.0251256278716028,
,,,-0.21041666726,-0.00759422167902812,-0.0238693464780226,
,,,-0.2093750006,-0.00759422167902812,-0.0251256278716028,
,,,-0.20833333394,-0.00771984981838614,-0.0251256278716028,
,,,-0.20729166728,-0.00784547795774415,-0.0251256278716028,
,,,-0.20625000062,-0.00784547795774415,-0.0251256278716028,
,,,-0.20520833396,-0.00784547795774415,-0.0251256278716028,
,,,-0.2041666673,-0.00784547795774415,-0.0251256278716028,
,,,-0.20312500064,-0.00797110609710217,-0.0263819092651829,
,,,-0.20208333398,-0.00797110609710217,-0.0251256278716028,
,,,-0.20104166732,-0.00797110609710217,-0.0251256278716028,
,,,-0.20000000066,-0.00809673423646018,-0.0251256278716028,
,,,-0.198958334,-0.00822236237581819,-0.0251256278716028,
,,,-0.19791666734,-0.00822236237581819,-0.0251256278716028,
,,,-0.19687500068,-0.00834799051517621,-0.0251256278716028,
,,,-0.19583333402,-0.00834799051517621,-0.0251256278716028,
,,,-0.19479166736,-0.00847361865453422,-0.0251256278716028,
,,,-0.1937500007,-0.00859924679389223,-0.0263819092651829,
,,,-0.19270833404,-0.00847361865453422,-0.0251256278716028,
,,,-0.19166666738,-0.00859924679389223,-0.0251256278716028,
,,,-0.19062500072,-0.00872487493325025,-0.0238693464780226,
,,,-0.18958333406,-0.00872487493325025,-0.0263819092651829,
,,,-0.1885416674,-0.00885050307260826,-0.0251256278716028,
,,,-0.18750000074,-0.00885050307260826,-0.0251256278716028,
,,,-0.18645833408,-0.00897613121196628,-0.0251256278716028,
,,,-0.18541666742,-0.00897613121196628,-0.0263819092651829,
,,,-0.18437500076,-0.00910175935132429,-0.0263819092651829,
,,,-0.1833333341,-0.0092273874906823,-0.0263819092651829,
,,,-0.18229166744,-0.0092273874906823,-0.0251256278716028,
,,,-0.18125000078,-0.00935301563004032,-0.0251256278716028,
,,,-0.18020833412,-0.00935301563004032,-0.0263819092651829,
,,,-0.17916666746,-0.00947864376939833,-0.0263819092651829,
,,,-0.1781250008,-0.00960427190875635,-0.0251256278716028,
,,,-0.17708333414,-0.00960427190875635,-0.0263819092651829,
,,,-0.17604166748,-0.00972990004811436,-0.0263819092651829,
,,,-0.17500000082,-0.00985552818747237,-0.0263819092651829,
,,,-0.17395833416,-0.00985552818747237,-0.0251256278716028,
,,,-0.1729166675,-0.00998115632683039,-0.0263819092651829,
,,,-0.17187500084,-0.00998115632683039,-0.0251256278716028,
,,,-0.17083333418,-0.0101067844661884,-0.0251256278716028,
,,,-0.16979166752,-0.0102324126055464,-0.0251256278716028,
,,,-0.16875000086,-0.0103580407449044,-0.0263819092651829,
,,,-0.1677083342,-0.0104836688842624,-0.0251256278716028,
,,,-0.16666666754,-0.0104836688842624,-0.0251256278716028,
,,,-0.16562500088,-0.0106092970236205,-0.0251256278716028,
,,,-0.16458333422,-0.0107349251629785,-0.0263819092651829,
,,,-0.16354166756,-0.0108605533023365,-0.0251256278716028,
,,,-0.1625000009,-0.0109861814416945,-0.0251256278716028,
,,,-0.16145833424,-0.0111118095810525,-0.0263819092651829,
,,,-0.16041666758,-0.0111118095810525,-0.0251256278716028,
,,,-0.15937500092,-0.0113630658597685,-0.0263819092651829,
,,,-0.15833333426,-0.0113630658597685,-0.0251256278716028,
,,,-0.1572916676,-0.0114886939991266,-0.0251256278716028,
,,,-0.15625000094,-0.0116143221384846,-0.0251256278716028,
,,,-0.15520833428,-0.0117399502778426,-0.0251256278716028,
,,,-0.15416666762,-0.0118655784172006,-0.0263819092651829,
,,,-0.15312500096,-0.0119912065565586,-0.0251256278716028,
,,,-0.1520833343,-0.0119912065565586,-0.0251256278716028,
,,,-0.15104166764,-0.0121168346959166,-0.0238693464780226,
,,,-0.15000000098,-0.0122424628352746,-0.0251256278716028,
,,,-0.14895833432,-0.0124937191139907,-0.0263819092651829,
,,,-0.14791666766,-0.0126193472533487,-0.0251256278716028,
,,,-0.146875001,-0.0127449753927067,-0.0251256278716028,
,,,-0.14583333434,-0.0128706035320647,-0.0251256278716028,
,,,-0.14479166768,-0.0129962316714227,-0.0251256278716028,
,,,-0.14375000102,-0.0131218598107807,-0.0251256278716028,
,,,-0.14270833436,-0.0132474879501387,-0.0251256278716028,
,,,-0.1416666677,-0.0133731160894968,-0.0251256278716028,
,,,-0.14062500104,-0.0136243723682128,-0.0251256278716028,
,,,-0.13958333438,-0.0137500005075708,-0.0263819092651829,
,,,-0.13854166772,-0.0138756286469288,-0.0251256278716028,
,,,-0.13750000106,-0.0140012567862868,-0.0263819092651829,
,,,-0.1364583344,-0.0142525130650029,-0.0238693464780226,
,,,-0.13541666774,-0.0143781412043609,-0.0251256278716028,
,,,-0.13437500108,-0.0145037693437189,-0.0251256278716028,
,,,-0.13333333442,-0.0147550256224349,-0.0263819092651829,
,,,-0.13229166776,-0.0150062819011509,-0.0251256278716028,
,,,-0.1312500011,-0.015131910040509,-0.0251256278716028,
,,,-0.13020833444,-0.015257538179867,-0.0251256278716028,
,,,-0.12916666778,-0.015383166319225,-0.0251256278716028,
,,,-0.12812500112,-0.015634422597941,-0.0251256278716028,
,,,-0.12708333446,-0.015885678876657,-0.0263819092651829,
,,,-0.1260416678,-0.0160113070160151,-0.0251256278716028,
,,,-0.12500000114,-0.0163881914340891,-0.0251256278716028,
,,,-0.12395833448,-0.0165138195734471,-0.0251256278716028,
,,,-0.12291666782,-0.0166394477128051,-0.0263819092651829,
,,,-0.12187500116,-0.0168907039915212,-0.0251256278716028,
,,,-0.1208333345,-0.0171419602702372,-0.0251256278716028,
,,,-0.11979166784,-0.0173932165489532,-0.0251256278716028,
,,,-0.11875000118,-0.0176444728276692,-0.0263819092651829,
,,,-0.11770833452,-0.0178957291063853,-0.0251256278716028,
,,,-0.11666666786,-0.0181469853851013,-0.0251256278716028,
,,,-0.1156250012,-0.0183982416638173,-0.0263819092651829,
,,,-0.11458333454,-0.0186494979425333,-0.0263819092651829,
,,,-0.11354166788,-0.0189007542212494,-0.0251256278716028,
,,,-0.11250000122,-0.0191520104999654,-0.0251256278716028,
,,,-0.11145833456,-0.0194032667786814,-0.0251256278716028,
,,,-0.1104166679,-0.0194032667786814,-0.0251256278716028,
,,,-0.10937500124,-0.0195288949180394,-0.0251256278716028,
,,,-0.10833333458,-0.0199057793361135,-0.0251256278716028,
,,,-0.10729166792,-0.0201570356148295,-0.0251256278716028,
,,,-0.10625000126,-0.0205339200329036,-0.0251256278716028,
,,,-0.1052083346,-0.0206595481722616,-0.0238693464780226,
,,,-0.10416666794,-0.0209108044509776,-0.0251256278716028,
,,,-0.10312500128,-0.0212876888690516,-0.0263819092651829,
,,,-0.10208333462,-0.0215389451477677,-0.0263819092651829,
,,,-0.10104166796,-0.0219158295658417,-0.0251256278716028,
,,,-0.1000000013,-0.0224183421232738,-0.0263819092651829,
,,,-0.09895833464,-0.0227952265413478,-0.0238693464780226,
,,,-0.09791666798,-0.0232977390987799,-0.0263819092651829,
,,,-0.09687500132,-0.0236746235168539,-0.0251256278716028,
,,,-0.09583333466,-0.0240515079349279,-0.0238693464780226,
,,,-0.094791668,-0.024428392353002,-0.0251256278716028,
,,,-0.09375000134,-0.024805276771076,-0.0251256278716028,
,,,-0.0927083346799999,-0.0254334174678661,-0.0251256278716028,
,,,-0.09166666802,-0.0258103018859401,-0.0251256278716028,
,,,-0.09062500136,-0.0263128144433722,-0.0251256278716028,
,,,-0.0895833347,-0.0268153270008042,-0.0251256278716028,
,,,-0.08854166804,-0.0273178395582363,-0.0251256278716028,
,,,-0.08750000138,-0.0278203521156684,-0.0251256278716028,
,,,-0.08645833472,-0.0283228646731004,-0.0251256278716028,
,,,-0.08541666806,-0.0290766335092485,-0.0263819092651829,
,,,-0.0843750014,-0.0295791460666806,-0.0263819092651829,
,,,-0.08333333474,-0.0302072867634706,-0.0263819092651829,
,,,-0.08229166808,-0.0308354274602607,-0.0251256278716028,
,,,-0.08125000142,-0.0314635681570508,-0.0251256278716028,
,,,-0.08020833476,-0.0320917088538408,-0.0263819092651829,
,,,-0.0791666680999999,-0.0327198495506309,-0.0263819092651829,
,,,-0.07812500144,-0.033473618386779,-0.0263819092651829,
,,,-0.07708333478,-0.0341017590835691,-0.0251256278716028,
,,,-0.07604166812,-0.0347298997803591,-0.0263819092651829,
,,,-0.07500000146,-0.0354836686165072,-0.0251256278716028,
,,,-0.0739583348,-0.0361118093132973,-0.0251256278716028,
,,,-0.0729166681399999,-0.0368655781494454,-0.0251256278716028,
,,,-0.07187500148,-0.0376193469855934,-0.0238693464780226,
,,,-0.07083333482,-0.0383731158217415,-0.0251256278716028,
,,,-0.06979166816,-0.0391268846578896,-0.0251256278716028,
,,,-0.0687500015,-0.0400062816333957,-0.0263819092651829,
,,,-0.06770833484,-0.0407600504695438,-0.0251256278716028,
,,,-0.06666666818,-0.0415138193056919,-0.0263819092651829,
,,,-0.0656250015199999,-0.042393216281198,-0.0251256278716028,
,,,-0.06458333486,-0.043146985117346,-0.0251256278716028,
,,,-0.0635416682,-0.0440263820928521,-0.0251256278716028,
,,,-0.06250000154,-0.0447801509290002,-0.0251256278716028,
,,,-0.06145833488,-0.0456595479045063,-0.0251256278716028,
,,,-0.06041666822,-0.0464133167406544,-0.0251256278716028,
,,,-0.0593750015599999,-0.0472927137161605,-0.0263819092651829,
,,,-0.0583333349,-0.0480464825523086,-0.0251256278716028,
,,,-0.05729166824,-0.0488002513884567,-0.0263819092651829,
,,,-0.05625000158,-0.0495540202246048,-0.0251256278716028,
,,,-0.05520833492,-0.0501821609213948,-0.0263819092651829,
,,,-0.05416666826,-0.0509359297575429,-0.0251256278716028,
,,,-0.0531250015999999,-0.051564070454333,-0.0251256278716028,
,,,-0.0520833349399999,-0.052192211151123,-0.0251256278716028,
,,,-0.05104166828,-0.0525690955691971,-0.0251256278716028,
,,,-0.05000000162,-0.0531972362659872,-0.0251256278716028,
,,,-0.04895833496,-0.0535741206840612,-0.0251256278716028,
,,,-0.0479166683,-0.0539510051021352,-0.0251256278716028,
,,,-0.04687500164,-0.0542022613808513,-0.0251256278716028,
,,,-0.04583333498,-0.0543278895202093,-0.0251256278716028,
,,,-0.04479166832,-0.0544535176595673,-0.0251256278716028,
,,,-0.04375000166,-0.0545791457989253,-0.0251256278716028,
,,,-0.0427083349999999,-0.0544535176595673,-0.0263819092651829,
,,,-0.0416666683399999,-0.0543278895202093,-0.0251256278716028,
,,,-0.0406250016799999,-0.0540766332414933,-0.0251256278716028,
,,,-0.0395833350199999,-0.0536997488234192,-0.0251256278716028,
,,,-0.0385416683599999,-0.0534484925447032,-0.0263819092651829,
,,,-0.0375000017,-0.0528203518479131,-0.0263819092651829,
,,,-0.03645833504,-0.052192211151123,-0.0251256278716028,
,,,-0.03541666838,-0.051564070454333,-0.0251256278716028,
,,,-0.03437500172,-0.0506846734788269,-0.0263819092651829,
,,,-0.03333333506,-0.0498052765033208,-0.0263819092651829,
,,,-0.0322916684,-0.0486746232490987,-0.0251256278716028,
,,,-0.03125000174,-0.0476695981342345,-0.0251256278716028,
,,,-0.03020833508,-0.0464133167406544,-0.0251256278716028,
,,,-0.0291666684199999,-0.0451570353470743,-0.0251256278716028,
,,,-0.0281250017599999,-0.0437751258141361,-0.0263819092651829,
,,,-0.0270833350999999,-0.042393216281198,-0.0238693464780226,
,,,-0.0260416684399999,-0.0408856786089018,-0.0251256278716028,
,,,-0.0250000017799999,-0.0393781409366056,-0.0251256278716028,
,,,-0.02395833512,-0.0377449751249515,-0.0251256278716028,
,,,-0.02291666846,-0.0361118093132973,-0.0263819092651829,
,,,-0.0218750018,-0.0343530153622851,-0.0251256278716028,
,,,-0.02083333514,-0.0324685932719149,-0.0251256278716028,
,,,-0.01979166848,-0.0305841711815447,-0.0251256278716028,
,,,-0.01875000182,-0.0286997490911745,-0.0251256278716028,
,,,-0.01770833516,-0.0266896988614462,-0.0251256278716028,
,,,-0.0166666685,-0.024679648631718,-0.0238693464780226,
,,,-0.0156250018399999,-0.0225439702626318,-0.0251256278716028,
,,,-0.0145833351799999,-0.0205339200329036,-0.0238693464780226,
,,,-0.0135416685199999,-0.0185238698031753,-0.0263819092651829,
,,,-0.0125000018599999,-0.0163881914340891,-0.0251256278716028,
,,,-0.0114583351999999,-0.0142525130650029,-0.0251256278716028,
,,,-0.01041666854,-0.0119912065565586,-0.0251256278716028,
,,,-0.00937500187999996,-0.00972990004811436,-0.0263819092651829,
,,,-0.00833333521999996,-0.00759422167902812,-0.0251256278716028,
,,,-0.00729166855999996,-0.00533291517058387,-0.0238693464780226,
,,,-0.00625000189999997,-0.00294598052278161,-0.0251256278716028,
,,,-0.00520833523999997,-0.000559045874979347,-0.0263819092651829,
,,,-0.00416666857999998,0.00182788877282292,-0.0251256278716028,
,,,-0.00312500191999998,0.00421482342062518,-0.0251256278716028,
,,,-0.00208333525999993,0.00672738620778546,-0.0251256278716028,
,,,-0.00104166859999993,0.00936557713430375,-0.0238693464780226,
,,,-1.93999993847171E-09,0.012003768060822,-0.0251256278716028,
,,,0.00104166472000006,0.0146419589873403,-0.0251256278716028,
,,,0.00208333138000005,0.0174057780532166,-0.0238693464780226,
,,,0.00312499804000005,0.0201695971190929,-0.0251256278716028,
,,,0.00416666470000004,0.0230590443243273,-0.0238693464780226,
,,,0.00520833136000004,0.0259484915295616,-0.0238693464780226,
,,,0.00624999802000004,0.0289635668741539,-0.0251256278716028,
,,,0.00729166468000003,0.0307223608251661,-0.0251256278716028,
,,,0.00833333134000003,0.0334861798910424,-0.0238693464780226,
,,,0.00937499800000002,0.0365012552356347,-0.0251256278716028,
,,,0.0104166646600001,0.039265074301511,-0.0251256278716028,
,,,0.0114583313200001,0.0424057777854614,-0.0251256278716028,
,,,0.0124999979800001,0.0455464812694117,-0.0238693464780226,
,,,0.0135416646400001,0.0485615566140041,-0.0251256278716028,
,,,0.0145833313000001,0.0519535163766705,-0.0251256278716028,
,,,0.0156249979600001,0.0552198479999788,-0.0238693464780226,
,,,0.01666666462,0.0584861796232872,-0.0251256278716028,
