Description	
506	900	6	10	12/17/23 09:32:43 AM	
507	900	3	10	12/17/23 09:32:53 AM	
508	900	0	10	12/17/23 09:33:03 AM	
509	900	2	10	12/17/23 09:33:13 AM	
510	900	3	10	12/17/23 09:33:24 AM	
511	900	3	10	12/17/23 09:33:34 AM	
512	900	6	10	12/17/23 09:33:44 AM	
513	900	3	10	12/17/23 09:33:54 AM	
514	900	1	10	12/17/23 09:34:04 AM	
515	900	3	10	12/17/23 09:34:15 AM	
516	900	4	10	12/17/23 09:34:25 AM	
517	900	3	10	12/17/23 09:34:35 AM	
518	900	1	10	12/17/23 09:34:45 AM	
519	900	6	10	12/17/23 09:34:56 AM	
520	900	4	10	12/17/23 09:35:06 AM	
521	900	3	10	12/17/23 09:35:16 AM	
522	900	3	10	12/17/23 09:35:26 AM	
523	900	2	10	12/17/23 09:35:36 AM	
524	900	3	10	12/17/23 09:35:47 AM	
525	900	4	10	12/17/23 09:35:57 AM	
526	900	5	10	12/17/23 09:36:07 AM	
527	900	2	10	12/17/23 09:36:17 AM	
528	900	4	10	12/17/23 09:36:28 AM	
529	900	2	10	12/17/23 09:36:38 AM	
530	900	2	10	12/17/23 09:36:48 AM	
531	900	6	10	12/17/23 09:36:58 AM	
532	900	3	10	12/17/23 09:37:08 AM	
533	900	2	10	12/17/23 09:37:18 AM	
534	900	4	10	12/17/23 09:37:29 AM	
535	900	2	10	12/17/23 09:37:39 AM	
536	900	2	10	12/17/23 09:37:49 AM	
537	900	1	10	12/17/23 09:37:59 AM	
538	900	1	10	12/17/23 09:38:10 AM	
539	900	3	10	12/17/23 09:38:20 AM	
540	900	1	10	12/17/23 09:38:30 AM	
541	900	5	10	12/17/23 09:38:40 AM	
542	900	2	10	12/17/23 09:38:50 AM	
543	900	1	10	12/17/23 09:39:01 AM	
544	900	2	10	12/17/23 09:39:11 AM	
545	900	3	10	12/17/23 09:39:21 AM	
546	900	1	10	12/17/23 09:39:31 AM	
547	900	5	10	12/17/23 09:39:42 AM	
548	900	0	10	12/17/23 09:39:52 AM	
549	900	4	10	12/17/23 09:40:02 AM	
550	900	2	10	12/17/23 09:40:12 AM	
551	900	6	10	12/17/23 09:40:22 AM	
552	900	3	10	12/17/23 09:40:33 AM	
553	900	2	10	12/17/23 09:40:43 AM	
554	900	7	10	12/17/23 09:40:53 AM	
555	900	3	10	12/17/23 09:41:03 AM	
556	900	4	10	12/17/23 09:41:14 AM	
557	900	1	10	12/17/23 09:41:24 AM	
558	900	2	10	12/17/23 09:41:34 AM	
559	900	1	10	12/17/23 09:41:45 AM	
560	900	2	10	12/17/23 09:41:55 AM	
561	900	4	10	12/17/23 09:42:05 AM	
562	900	2	10	12/17/23 09:42:15 AM	
563	900	4	10	12/17/23 09:42:25 AM	
564	900	1	10	12/17/23 09:42:36 AM	
565	900	4	10	12/17/23 09:42:46 AM	
566	900	2	10	12/17/23 09:42:56 AM	
567	900	4	10	12/17/23 09:43:06 AM	
568	900	7	10	12/17/23 09:43:17 AM	
569	900	4	10	12/17/23 09:43:27 AM	
570	900	0	10	12/17/23 09:43:37 AM	
571	900	3	10	12/17/23 09:43:47 AM	
572	900	3	10	12/17/23 09:43:57 AM	
573	900	3	10	12/17/23 09:44:07 AM	
574	900	2	10	12/17/23 09:44:18 AM	
575	900	4	10	12/17/23 09:44:28 AM	
576	900	5	10	12/17/23 09:44:38 AM	
577	900	3	10	12/17/23 09:44:48 AM	
578	900	0	10	12/17/23 09:44:59 AM	
579	900	2	10	12/17/23 09:45:09 AM	
580	900	2	10	12/17/23 09:45:19 AM	
581	900	2	10	12/17/23 09:45:30 AM	
582	900	2	10	12/17/23 09:45:40 AM	
583	900	7	10	12/17/23 09:45:50 AM	
584	900	3	10	12/17/23 09:46:00 AM	
585	900	2	10	12/17/23 09:46:11 AM	
586	900	1	10	12/17/23 09:46:21 AM	
587	900	4	10	12/17/23 09:46:31 AM	
588	900	3	10	12/17/23 09:46:41 AM	
589	900	1	10	12/17/23 09:46:51 AM	
590	900	4	10	12/17/23 09:47:02 AM	
591	900	1	10	12/17/23 09:47:12 AM	
592	900	2	10	12/17/23 09:47:22 AM	
593	900	5	10	12/17/23 09:47:32 AM	
594	900	2	10	12/17/23 09:47:42 AM	
595	900	3	10	12/17/23 09:47:53 AM	
596	900	4	10	12/17/23 09:48:03 AM	
597	900	2	10	12/17/23 09:48:13 AM	
598	900	6	10	12/17/23 09:48:23 AM	
599	900	2	10	12/17/23 09:48:34 AM	
600	900	5	10	12/17/23 09:48:44 AM	
601	900	3	10	12/17/23 09:48:54 AM	
602	900	6	10	12/17/23 09:49:04 AM	
603	900	2	10	12/17/23 09:49:15 AM	
604	900	7	10	12/17/23 09:49:25 AM	
605	900	6	10	12/17/23 09:49:35 AM	
606	900	5	10	12/17/23 09:49:45 AM	
607	900	3	10	12/17/23 09:49:56 AM	
608	900	3	10	12/17/23 09:50:06 AM	
609	900	1	10	12/17/23 09:50:16 AM	
610	900	6	10	12/17/23 09:50:26 AM	
611	900	5	10	12/17/23 09:50:36 AM	
612	900	1	10	12/17/23 09:50:46 AM	
613	900	3	10	12/17/23 09:50:57 AM	
614	900	1	10	12/17/23 09:51:07 AM	
615	900	3	10	12/17/23 09:51:17 AM	
616	900	3	10	12/17/23 09:51:27 AM	
617	900	4	10	12/17/23 09:51:38 AM	
618	900	5	10	12/17/23 09:51:48 AM	
619	900	4	10	12/17/23 09:51:58 AM	
620	900	2	10	12/17/23 09:52:08 AM	
621	900	3	10	12/17/23 09:52:19 AM	
622	900	3	10	12/17/23 09:52:29 AM	
623	900	2	10	12/17/23 09:52:39 AM	
624	900	1	10	12/17/23 09:52:49 AM	
625	900	1	10	12/17/23 09:52:59 AM	
626	900	1	10	12/17/23 09:53:10 AM	
627	900	3	10	12/17/23 09:53:20 AM	
628	900	3	10	12/17/23 09:53:30 AM	
629	900	4	10	12/17/23 09:53:41 AM	
630	900	4	10	12/17/23 09:53:51 AM	
631	900	0	10	12/17/23 09:54:01 AM	
632	900	2	10	12/17/23 09:54:11 AM	
633	900	5	10	12/17/23 09:54:22 AM	
634	900	1	10	12/17/23 09:54:32 AM	
635	900	6	10	12/17/23 09:54:42 AM	
636	900	5	10	12/17/23 09:54:52 AM	
637	900	2	10	12/17/23 09:55:02 AM	
638	900	3	10	12/17/23 09:55:13 AM	
639	900	2	10	12/17/23 09:55:23 AM	
640	900	4	10	12/17/23 09:55:33 AM	
641	900	5	10	12/17/23 09:55:43 AM	
642	900	5	10	12/17/23 09:55:53 AM	
643	900	3	10	12/17/23 09:56:04 AM	
644	900	3	10	12/17/23 09:56:14 AM	
645	900	3	10	12/17/23 09:56:24 AM	
646	900	3	10	12/17/23 09:56:35 AM	
647	900	2	10	12/17/23 09:56:45 AM	
648	900	2	10	12/17/23 09:56:55 AM	
649	900	1	10	12/17/23 09:57:05 AM	
650	900	3	10	12/17/23 09:57:16 AM	
651	900	4	10	12/17/23 09:57:26 AM	
652	900	4	10	12/17/23 09:57:36 AM	
653	900	2	10	12/17/23 09:57:46 AM	
654	900	2	10	12/17/23 09:57:56 AM	
655	900	2	10	12/17/23 09:58:07 AM	
656	900	7	10	12/17/23 09:58:17 AM	
657	900	4	10	12/17/23 09:58:27 AM	
658	900	3	10	12/17/23 09:58:37 AM	
659	900	2	10	12/17/23 09:58:47 AM	
660	900	2	10	12/17/23 09:58:58 AM	
661	900	4	10	12/17/23 09:59:08 AM	
662	900	7	10	12/17/23 09:59:18 AM	
663	900	5	10	12/17/23 09:59:28 AM	
664	900	4	10	12/17/23 09:59:38 AM	
665	900	4	10	12/17/23 09:59:49 AM	
666	900	4	10	12/17/23 09:59:59 AM	
667	900	4	10	12/17/23 10:00:09 AM	
668	900	3	10	12/17/23 10:00:19 AM	
669	900	4	10	12/17/23 10:00:29 AM	
670	900	8	10	12/17/23 10:00:40 AM	
671	900	3	10	12/17/23 10:00:50 AM	
672	900	1	10	12/17/23 10:01:00 AM	
673	900	1	10	12/17/23 10:01:10 AM	
674	900	3	10	12/17/23 10:01:21 AM	
675	900	3	10	12/17/23 10:01:31 AM	
676	900	6	10	12/17/23 10:01:41 AM	
677	900	4	10	12/17/23 10:01:51 AM	
678	900	5	10	12/17/23 10:02:02 AM	
679	900	8	10	12/17/23 10:02:12 AM	
680	900	2	10	12/17/23 10:02:22 AM	
681	900	1	10	12/17/23 10:02:32 AM	
682	900	0	10	12/17/23 10:02:42 AM	
683	900	2	10	12/17/23 10:02:53 AM	
684	900	2	10	12/17/23 10:03:03 AM	
685	900	3	10	12/17/23 10:03:13 AM	
686	900	2	10	12/17/23 10:03:23 AM	
687	900	1	10	12/17/23 10:03:33 AM	
688	900	4	10	12/17/23 10:03:44 AM	
689	900	4	10	12/17/23 10:03:54 AM	
690	900	3	10	12/17/23 10:04:04 AM	
691	900	3	10	12/17/23 10:04:14 AM	
692	900	9	10	12/17/23 10:04:25 AM	
693	900	2	10	12/17/23 10:04:35 AM	
694	900	0	10	12/17/23 10:04:45 AM	
695	900	1	10	12/17/23 10:04:55 AM	
696	900	2	10	12/17/23 10:05:05 AM	
697	900	3	10	12/17/23 10:05:16 AM	
698	900	4	10	12/17/23 10:05:26 AM	
699	900	2	10	12/17/23 10:05:36 AM	
700	900	2	10	12/17/23 10:05:46 AM	
701	900	3	10	12/17/23 10:05:57 AM	
702	900	2	10	12/17/23 10:06:07 AM	
703	900	4	10	12/17/23 10:06:17 AM	
704	900	3	10	12/17/23 10:06:27 AM	
705	900	2	10	12/17/23 10:06:38 AM	
706	900	3	10	12/17/23 10:06:48 AM	
707	900	11	10	12/17/23 10:06:58 AM	
708	900	1	10	12/17/23 10:07:08 AM	
709	900	5	10	12/17/23 10:07:18 AM	
710	900	5	10	12/17/23 10:07:29 AM	
711	900	2	10	12/17/23 10:07:39 AM	
712	900	6	10	12/17/23 10:07:49 AM	
713	900	5	10	12/17/23 10:07:59 AM	
714	900	2	10	12/17/23 10:08:10 AM	
715	900	1	10	12/17/23 10:08:20 AM	
716	900	6	10	12/17/23 10:08:30 AM	
717	900	3	10	12/17/23 10:08:40 AM	
718	900	4	10	12/17/23 10:08:50 AM	
719	900	1	10	12/17/23 10:09:00 AM	
720	900	7	10	12/17/23 10:09:11 AM	
721	900	2	10	12/17/23 10:09:21 AM	
722	900	2	10	12/17/23 10:09:31 AM	
723	900	6	10	12/17/23 10:09:41 AM	
724	900	0	10	12/17/23 10:09:51 AM	
725	900	4	10	12/17/23 10:10:02 AM	
726	900	3	10	12/17/23 10:10:12 AM	
727	900	4	10	12/17/23 10:10:22 AM	
728	900	2	10	12/17/23 10:10:32 AM	
729	900	4	10	12/17/23 10:10:43 AM	
730	900	5	10	12/17/23 10:10:53 AM	
731	900	3	10	12/17/23 10:11:03 AM	
732	900	6	10	12/17/23 10:11:13 AM	
733	900	1	10	12/17/23 10:11:24 AM	
734	900	2	10	12/17/23 10:11:34 AM	
735	900	1	10	12/17/23 10:11:44 AM	
736	900	4	10	12/17/23 10:11:54 AM	
737	900	7	10	12/17/23 10:12:04 AM	
738	900	6	10	12/17/23 10:12:15 AM	
739	900	7	10	12/17/23 10:12:25 AM	
740	900	2	10	12/17/23 10:12:35 AM	
741	900	3	10	12/17/23 10:12:45 AM	
742	900	3	10	12/17/23 10:12:56 AM	
743	900	5	10	12/17/23 10:13:06 AM	
744	900	2	10	12/17/23 10:13:16 AM	
745	900	5	10	12/17/23 10:13:26 AM	
746	900	3	10	12/17/23 10:13:37 AM	
747	900	4	10	12/17/23 10:13:47 AM	
748	900	2	10	12/17/23 10:13:57 AM	
749	900	5	10	12/17/23 10:14:07 AM	
750	900	4	10	12/17/23 10:14:18 AM	
751	900	2	10	12/17/23 10:14:28 AM	
752	900	4	10	12/17/23 10:14:38 AM	
753	900	2	10	12/17/23 10:14:48 AM	
754	900	6	10	12/17/23 10:14:58 AM	
755	900	3	10	12/17/23 10:15:09 AM	
756	900	5	10	12/17/23 10:15:19 AM	
757	900	7	10	12/17/23 10:15:29 AM	
758	900	6	10	12/17/23 10:15:39 AM	
759	900	3	10	12/17/23 10:15:49 AM	
760	900	4	10	12/17/23 10:15:59 AM	
761	900	5	10	12/17/23 10:16:10 AM	
762	900	3	10	12/17/23 10:16:20 AM	
763	900	1	10	12/17/23 10:16:30 AM	
764	900	4	10	12/17/23 10:16:40 AM	
765	900	3	10	12/17/23 10:16:51 AM	
766	900	4	10	12/17/23 10:17:01 AM	
767	900	4	10	12/17/23 10:17:11 AM	
768	900	4	10	12/17/23 10:17:21 AM	
769	900	3	10	12/17/23 10:17:31 AM	
770	900	2	10	12/17/23 10:17:42 AM	
771	900	1	10	12/17/23 10:17:52 AM	
772	900	4	10	12/17/23 10:18:02 AM	
773	900	1	10	12/17/23 10:18:12 AM	
774	900	3	10	12/17/23 10:18:23 AM	
775	900	3	10	12/17/23 10:18:33 AM	
776	900	1	10	12/17/23 10:18:43 AM	
777	900	1	10	12/17/23 10:18:53 AM	
778	900	4	10	12/17/23 10:19:03 AM	
779	900	1	10	12/17/23 10:19:14 AM	
780	900	2	10	12/17/23 10:19:24 AM	
781	900	4	10	12/17/23 10:19:34 AM	
782	900	3	10	12/17/23 10:19:44 AM	
783	900	3	10	12/17/23 10:19:55 AM	
784	900	4	10	12/17/23 10:20:05 AM	
785	900	3	10	12/17/23 10:20:15 AM	
786	900	3	10	12/17/23 10:20:26 AM	
787	900	3	10	12/17/23 10:20:36 AM	
788	900	8	10	12/17/23 10:20:46 AM	
789	900	6	10	12/17/23 10:20:56 AM	
790	900	4	10	12/17/23 10:21:06 AM	
791	900	3	10	12/17/23 10:21:16 AM	
792	900	7	10	12/17/23 10:21:27 AM	
793	900	4	10	12/17/23 10:21:37 AM	
794	900	8	10	12/17/23 10:21:47 AM	
795	900	2	10	12/17/23 10:21:57 AM	
796	900	7	10	12/17/23 10:22:08 AM	
797	900	3	10	12/17/23 10:22:18 AM	
798	900	3	10	12/17/23 10:22:28 AM	
799	900	6	10	12/17/23 10:22:38 AM	
800	900	4	10	12/17/23 10:22:49 AM	
801	900	1	10	12/17/23 10:22:59 AM	
802	900	2	10	12/17/23 10:23:09 AM	
803	900	7	10	12/17/23 10:23:19 AM	
804	900	1	10	12/17/23 10:23:29 AM	
805	900	4	10	12/17/23 10:23:40 AM	
806	900	4	10	12/17/23 10:23:50 AM	
807	900	4	10	12/17/23 10:24:00 AM	
808	900	4	10	12/17/23 10:24:10 AM	
809	900	2	10	12/17/23 10:24:21 AM	
810	900	2	10	12/17/23 10:24:31 AM	
811	900	2	10	12/17/23 10:24:41 AM	
812	900	1	10	12/17/23 10:24:51 AM	
813	900	2	10	12/17/23 10:25:02 AM	
814	900	2	10	12/17/23 10:25:12 AM	
815	900	3	10	12/17/23 10:25:22 AM	
816	900	2	10	12/17/23 10:25:32 AM	
817	900	1	10	12/17/23 10:25:42 AM	
818	900	0	10	12/17/23 10:25:52 AM	
819	900	5	10	12/17/23 10:26:03 AM	
820	900	3	10	12/17/23 10:26:13 AM	
821	900	3	10	12/17/23 10:26:23 AM	
822	900	2	10	12/17/23 10:26:33 AM	
823	900	3	10	12/17/23 10:26:44 AM	
824	900	6	10	12/17/23 10:26:54 AM	
825	900	8	10	12/17/23 10:27:04 AM	
826	900	5	10	12/17/23 10:27:15 AM	
827	900	2	10	12/17/23 10:27:25 AM	
828	900	3	10	12/17/23 10:27:35 AM	
829	900	2	10	12/17/23 10:27:45 AM	
830	900	4	10	12/17/23 10:27:56 AM	
831	900	3	10	12/17/23 10:28:06 AM	
832	900	3	10	12/17/23 10:28:16 AM	
833	900	2	10	12/17/23 10:28:26 AM	
834	900	6	10	12/17/23 10:28:36 AM	
835	900	3	10	12/17/23 10:28:47 AM	
836	900	1	10	12/17/23 10:28:57 AM	
837	900	2	10	12/17/23 10:29:07 AM	
838	900	5	10	12/17/23 10:29:17 AM	
839	900	2	10	12/17/23 10:29:27 AM	
840	900	3	10	12/17/23 10:29:38 AM	
841	900	0	10	12/17/23 10:29:48 AM	
842	900	3	10	12/17/23 10:29:58 AM	
843	900	3	10	12/17/23 10:30:08 AM	
844	900	3	10	12/17/23 10:30:19 AM	
845	900	3	10	12/17/23 10:30:29 AM	
846	900	1	10	12/17/23 10:30:39 AM	
847	900	6	10	12/17/23 10:30:49 AM	
848	900	1	10	12/17/23 10:30:59 AM	
849	900	5	10	12/17/23 10:31:10 AM	
850	900	4	10	12/17/23 10:31:20 AM	
851	900	3	10	12/17/23 10:31:30 AM	
852	900	1	10	12/17/23 10:31:40 AM	
853	900	2	10	12/17/23 10:31:50 AM	
854	900	1	10	12/17/23 10:32:01 AM	
855	900	3	10	12/17/23 10:32:11 AM	
856	900	4	10	12/17/23 10:32:21 AM	
857	900	4	10	12/17/23 10:32:31 AM	
858	900	5	10	12/17/23 10:32:41 AM	
859	900	2	10	12/17/23 10:32:52 AM	
860	900	5	10	12/17/23 10:33:02 AM	
861	900	4	10	12/17/23 10:33:12 AM	
862	900	2	10	12/17/23 10:33:22 AM	
863	900	5	10	12/17/23 10:33:33 AM	
864	900	2	10	12/17/23 10:33:43 AM	
865	900	8	10	12/17/23 10:33:53 AM	
866	900	4	10	12/17/23 10:34:03 AM	
867	900	3	10	12/17/23 10:34:13 AM	
868	900	6	10	12/17/23 10:34:24 AM	
869	900	3	10	12/17/23 10:34:34 AM	
870	900	1	10	12/17/23 10:34:44 AM	
871	900	4	10	12/17/23 10:34:54 AM	
872	900	4	10	12/17/23 10:35:04 AM	
873	900	2	10	12/17/23 10:35:15 AM	
874	900	0	10	12/17/23 10:35:25 AM	
875	900	1	10	12/17/23 10:35:35 AM	
876	900	4	10	12/17/23 10:35:45 AM	
877	900	2	10	12/17/23 10:35:56 AM	
878	900	4	10	12/17/23 10:36:06 AM	
879	900	3	10	12/17/23 10:36:16 AM	
880	900	1	10	12/17/23 10:36:26 AM	
881	900	4	10	12/17/23 10:36:36 AM	
882	900	4	10	12/17/23 10:36:47 AM	
883	900	2	10	12/17/23 10:36:57 AM	
884	900	4	10	12/17/23 10:37:07 AM	
885	900	1	10	12/17/23 10:37:17 AM	
886	900	4	10	12/17/23 10:37:27 AM	
887	900	7	10	12/17/23 10:37:38 AM	
888	900	0	10	12/17/23 10:37:48 AM	
889	900	5	10	12/17/23 10:37:58 AM	
890	900	2	10	12/17/23 10:38:08 AM	
891	900	1	10	12/17/23 10:38:19 AM	
892	900	4	10	12/17/23 10:38:29 AM	
893	900	1	10	12/17/23 10:38:39 AM	
894	900	4	10	12/17/23 10:38:49 AM	
895	900	8	10	12/17/23 10:39:00 AM	
896	900	2	10	12/17/23 10:39:10 AM	
897	900	2	10	12/17/23 10:39:20 AM	
898	900	3	10	12/17/23 10:39:30 AM	
899	900	4	10	12/17/23 10:39:40 AM	
900	900	1	10	12/17/23 10:39:51 AM	
901	900	5	10	12/17/23 10:40:01 AM	
902	900	2	10	12/17/23 10:40:11 AM	
903	900	0	10	12/17/23 10:40:21 AM	
904	900	4	10	12/17/23 10:40:31 AM	
905	900	3	10	12/17/23 10:40:42 AM	
906	900	1	10	12/17/23 10:40:52 AM	
907	900	3	10	12/17/23 10:41:02 AM	
908	900	2	10	12/17/23 10:41:12 AM	
909	900	3	10	12/17/23 10:41:23 AM	
910	900	5	10	12/17/23 10:41:33 AM	
911	900	3	10	12/17/23 10:41:43 AM	
912	900	4	10	12/17/23 10:41:53 AM	
913	900	1	10	12/17/23 10:42:04 AM	
914	900	5	10	12/17/23 10:42:14 AM	
915	900	2	10	12/17/23 10:42:24 AM	
916	900	2	10	12/17/23 10:42:34 AM	
917	900	3	10	12/17/23 10:42:44 AM	
918	900	3	10	12/17/23 10:42:55 AM	
919	900	7	10	12/17/23 10:43:05 AM	
920	900	2	10	12/17/23 10:43:15 AM	
921	900	6	10	12/17/23 10:43:25 AM	
922	900	3	10	12/17/23 10:43:35 AM	
923	900	3	10	12/17/23 10:43:45 AM	
924	900	3	10	12/17/23 10:43:56 AM	
925	900	3	10	12/17/23 10:44:06 AM	
926	900	5	10	12/17/23 10:44:16 AM	
927	900	6	10	12/17/23 10:44:26 AM	
928	900	0	10	12/17/23 10:44:37 AM	
929	900	1	10	12/17/23 10:44:47 AM	
930	900	1	10	12/17/23 10:44:57 AM	
931	900	4	10	12/17/23 10:45:07 AM	
932	900	5	10	12/17/23 10:45:17 AM	
933	900	2	10	12/17/23 10:45:28 AM	
934	900	0	10	12/17/23 10:45:38 AM	
935	900	0	10	12/17/23 10:45:48 AM	
936	900	2	10	12/17/23 10:45:58 AM	
937	900	0	10	12/17/23 10:46:09 AM	
938	900	8	10	12/17/23 10:46:19 AM	
939	900	2	10	12/17/23 10:46:29 AM	
940	900	2	10	12/17/23 10:46:39 AM	
941	900	2	10	12/17/23 10:46:49 AM	
942	900	2	10	12/17/23 10:47:00 AM	
943	900	3	10	12/17/23 10:47:10 AM	
944	900	1	10	12/17/23 10:47:20 AM	
945	900	6	10	12/17/23 10:47:30 AM	
946	900	1	10	12/17/23 10:47:41 AM	
947	900	2	10	12/17/23 10:47:51 AM	
948	900	4	10	12/17/23 10:48:01 AM	
949	900	5	10	12/17/23 10:48:11 AM	
950	900	2	10	12/17/23 10:48:21 AM	
951	900	3	10	12/17/23 10:48:32 AM	
952	900	4	10	12/17/23 10:48:42 AM	
953	900	4	10	12/17/23 10:48:52 AM	
954	900	1	10	12/17/23 10:49:02 AM	
955	900	1	10	12/17/23 10:49:12 AM	
956	900	2	10	12/17/23 10:49:23 AM	
957	900	0	10	12/17/23 10:49:33 AM	
958	900	3	10	12/17/23 10:49:43 AM	
959	900	3	10	12/17/23 10:49:53 AM	
960	900	3	10	12/17/23 10:50:04 AM	
961	900	3	10	12/17/23 10:50:14 AM	
962	900	2	10	12/17/23 10:50:24 AM	
963	900	3	10	12/17/23 10:50:34 AM	
964	900	5	10	12/17/23 10:50:45 AM	
965	900	8	10	12/17/23 10:50:55 AM	
966	900	4	10	12/17/23 10:51:05 AM	
967	900	3	10	12/17/23 10:51:15 AM	
968	900	5	10	12/17/23 10:51:26 AM	
969	900	1	10	12/17/23 10:51:36 AM	
970	900	2	10	12/17/23 10:51:46 AM	
971	900	8	10	12/17/23 10:51:56 AM	
972	900	4	10	12/17/23 10:52:06 AM	
973	900	5	10	12/17/23 10:52:17 AM	
974	900	5	10	12/17/23 10:52:27 AM	
975	900	6	10	12/17/23 10:52:37 AM	
976	900	3	10	12/17/23 10:52:47 AM	
977	900	3	10	12/17/23 10:52:57 AM	
978	900	4	10	12/17/23 10:53:08 AM	
979	900	4	10	12/17/23 10:53:18 AM	
980	900	4	10	12/17/23 10:53:28 AM	
981	900	3	10	12/17/23 10:53:38 AM	
982	900	2	10	12/17/23 10:53:48 AM	
983	900	3	10	12/17/23 10:53:59 AM	
984	900	2	10	12/17/23 10:54:09 AM	
985	900	3	10	12/17/23 10:54:19 AM	
986	900	3	10	12/17/23 10:54:29 AM	
987	900	3	10	12/17/23 10:54:40 AM	
988	900	4	10	12/17/23 10:54:50 AM	
989	900	2	10	12/17/23 10:55:00 AM	
990	900	4	10	12/17/23 10:55:10 AM	
991	900	1	10	12/17/23 10:55:20 AM	
992	900	2	10	12/17/23 10:55:31 AM	
993	900	2	10	12/17/23 10:55:41 AM	
994	900	6	10	12/17/23 10:55:51 AM	
995	900	4	10	12/17/23 10:56:01 AM	
996	900	1	10	12/17/23 10:56:12 AM	
997	900	7	10	12/17/23 10:56:22 AM	
998	900	1	10	12/17/23 10:56:32 AM	
999	900	3	10	12/17/23 10:56:42 AM	
1000	900	2	10	12/17/23 10:56:52 AM	
1001	900	3	10	12/17/23 10:57:03 AM	
1002	900	2	10	12/17/23 10:57:13 AM	
1003	900	3	10	12/17/23 10:57:23 AM	
1004	900	4	10	12/17/23 10:57:34 AM	
1005	900	3	10	12/17/23 10:57:44 AM	
1006	900	2	10	12/17/23 10:57:54 AM	
1007	900	4	10	12/17/23 10:58:04 AM	
1008	900	4	10	12/17/23 10:58:14 AM	
1009	900	2	10	12/17/23 10:58:25 AM	
1010	900	2	10	12/17/23 10:58:35 AM	
1011	900	5	10	12/17/23 10:58:45 AM	
1012	900	5	10	12/17/23 10:58:55 AM	
